,name,description,score,address,latitude,longitude,short_url
186,"Holiday Inn Express Dijon, an IHG Hotel","[""Situé à Saint-Apollinaire, l'Holiday Inn Express Dijon possède une piscine extérieure. Cet établissement climatisé propose une réception ouverte 24h/24, une terrasse bien exposée et un bar. "", '3 443 expériences vécues']","['8,3']","8 Rue de la Glaciere (Saint-Apollinaire), 21850 Dijon, France",47.3269991,5.07608727,https://www.booking.com/hotel/fr/holiday-inn-express-dijon.fr.html?aid=304142
187,"Holiday Inn Express Marseille Saint Charles, an IHG Hotel","[""L'Holiday Inn Express Marseille Saint Charles se situe en face de la gare dans le centre-ville de Marseille, à 10 minutes de marche du Vieux-Port. "", '4 336 expériences vécues']","['8,1']","15 Boulevard Maurice Bourdet, 13001 Marseille, France",43.30272424,5.37933044,https://www.booking.com/hotel/fr/holiday-inn-express-marseille-saint-charles.fr.html?aid=304142
188,"Holiday Inn Express - Rouen Centre - Rive Gauche, an IHG Hotel","['Situé à 3,1\xa0km de la cathédrale Notre-Dame de Rouen, le Holiday Inn Express\xa0-\xa0Rouen Centre\xa0-\xa0Rive Gauche, an IHG Hotel possède un restaurant, un parking privé, un bar et un salon commun. ', '2 131 expériences vécues']","['8,5']","103 Avenue Jean Rondeaux, 76100 Rouen, France",49.429988,1.072398,https://www.booking.com/hotel/fr/holiday-inn-express-rouen-centre-rive-gauche.fr.html?aid=304142
189,"Holiday Inn Express Strasbourg Centre, an IHG Hotel","['Le Holiday Inn Express Strasbourg Centre propose des hébergements à seulement 10\xa0minutes de marche du quartier piéton de Strasbourg. ', '4 353 expériences vécues']","['8,2']","Rue de la Corderie, 67000 Strasbourg, France",48.57154052,7.74525492,https://www.booking.com/hotel/fr/holiday-inn-express-strasbourg-centre.fr.html?aid=304142
190,Grand Hôtel de Nîmes 4 étoiles,"[""Situé à 2 km du centre de Nîmes, le Grand Hôtel de Nîmes 4 étoiles propose des hébergements climatisés, une connexion Wi-Fi gratuite, ainsi qu'un bar ouvert 24h/24 avec une terrasse donnant sur la..."", '393 expériences vécues']","['7,6']","202 rue Nicolas Ledoux, 30900 Nîmes, France",43.81471993,4.34627362,https://www.booking.com/hotel/fr/holiday-inn-nimes.fr.html?aid=304142
191,Hotel Petit Lafayette,"[""L'Hotel Petit Lafayette est situé au cœur de Paris, entre le boulevard Montmartre et la rue Lafayette, près de la station de métro Cadet. Il vous propose des hébergements modernes. "", '442 expériences vécues']","['8,8']","46, Rue De Trévise, 9e arr., 75009 Paris, France",48.87606691,2.34567493,https://www.booking.com/hotel/fr/holiday-villa-lafayette-paris.fr.html?aid=304142
192,Home Saint-Jean,"['Hébergement géré par un particulier', 'Le Home Saint-Jean propose un appartement avec vue sur la montagne situé à 1,1 km du rocher de la Vierge et à 550 mètres de la plage. ', '30 expériences vécues']","['9,6']","1er etage 8 Rue des Chalets, 64200 Biarritz, France",43.4753676,-1.5639402,https://www.booking.com/hotel/fr/home-saint-jean.fr.html?aid=304142
193,HomeStay Bormes,"[""Offrant une vue sur sa piscine, le HomeStay Bormes est situé à Bormes-les-Mimosas, à 5\xa0km de La Favière. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé. "", '135 expériences vécues']","['9,7']","322 Rue des Icares, 83230 Bormes-les-Mimosas, France",43.146445,6.327724,https://www.booking.com/hotel/fr/homestay-bormes-bormes-les-mimosas.fr.html?aid=304142
194,HORTILLON,"['Hébergement géré par un particulier', ""Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, l'HORTILLON est un hébergement situé à Amiens, à seulement 800 mètres du parc des jardins flottants et du musée Berny. "", '42 expériences vécues']","['9,1']","26 BIS BOULEVARD DU CANGE, 80000 Amiens, France",49.896384,2.306378,https://www.booking.com/hotel/fr/hortillon.fr.html?aid=304142
195,Hostel 20 Bayonne,"[""Doté d'un bar et d'un salon commun, l'Hostel 20 Bayonne est situé à Bayonne, à moins de 1 km de la cathédrale Sainte-Marie et à 1,8 km du parc Ansot. "", '374 expériences vécues']","['7,9']","8 Rue Sainte-Catherine, 64100 Bayonne, France",43.49535,-1.468753,https://www.booking.com/hotel/fr/hostel-20-bayonne.fr.html?aid=304142
196,L'Hostellerie du Château,"[""L'établissement L'Hostellerie du Château est situé au cœur du village médiéval d'Eguisheim, sur la route des vins d'Alsace. "", '525 expériences vécues']","['9,1']","2 rue du Château, 68420 Eguisheim, France",48.04242043,7.30631925,https://www.booking.com/hotel/fr/hostellerie-du-chateau-eguisheim.fr.html?aid=304142
197,Hostellerie du Cigalou - Les Collectionneurs,"['Cet hôtel 3 étoiles est situé dans le village médiéval de Bormes-les-Mimosas, à seulement 25 minutes de route de Toulon. ', '605 expériences vécues']","['8,0']","Place Gambetta, 83230 Bormes-les-Mimosas, France",43.1519579,6.3432835,https://www.booking.com/hotel/fr/hostellerie-du-cigalou.fr.html?aid=304142
198,Brit Hotel Confort La Ferme du Pape,"[""Le Brit Hotel Confort La Ferme du Pape vous accueille à l'entrée d'un charmant village au cœur des vignobles, dans une région gastronomique, à 8 km de Colmar. "", '1 551 expériences vécues']","['7,9']","10 Grand Rue, 68420 Eguisheim, France",48.04228862,7.3094514,https://www.booking.com/hotel/fr/hostellerie-du-pape.fr.html?aid=304142
199,Aquabella Hôtel & Spa,"[""Entouré d'un magnifique jardin, l'Aquabella propose des chambres de style provençal ainsi qu'un accès gratuit au spa. Il est situé dans le centre d'Aix-en-Provence, à quelques pas de la vieille ville...."", '1 567 expériences vécues']","['8,4']","2, Rue des Etuves, 13100 Aix-en-Provence, France",43.5312636,5.44507004,https://www.booking.com/hotel/fr/hotel-aquabella.fr.html?aid=304142
200,Hôtel Restaurant initial by balladins Dijon Nord,"[""Situé à 12\xa0minutes en voiture du centre-ville de Dijon, l'Hôtel Balladins Dijon Nord possède des chambres climatisées avec connexion Wi-Fi gratuite, des salles de réunion et un restaurant. "", '1 416 expériences vécues']","['7,6']","4, Rue Des Ardennes, 21000 Dijon, France",47.35121566,5.0696674,https://www.booking.com/hotel/fr/hotel-balladins-dijon-nord-superior.fr.html?aid=304142
201,Hôtel Le Bristol,"['Idéalement situé à l’intérieur des remparts du centre d’Avignon, l’Hôtel Le Bristol vous propose des chambres climatisées, un bar, une connexion Wi-Fi gratuite et un salon commun. ', '2 756 expériences vécues']","['8,1']","44 Cours Jean Jaurès, 84000 Avignon, France",43.94403213,4.80533168,https://www.booking.com/hotel/fr/hotel-bristol-avignon.fr.html?aid=304142
202,Hotel de la Cité & Spa MGallery,"[""L'Hotel de la Cite Carcassonne - MGallery Collection vous accueille dans un château de style médiéval situé à l'intérieur des remparts de Carcassonne. "", '1 043 expériences vécues']","['8,9']","Place Auguste Pierre Pont, 11000 Carcassonne, France",43.205627,2.362696,https://www.booking.com/hotel/fr/hotel-de-la-cite.fr.html?aid=304142
203,Hôtel des Alpes,"[""L'Hôtel des Alpes propose un hébergement 2 étoiles à 10 minutes à pied du lac d'Annecy et à 100 mètres de la gare. La vieille ville, les boutiques et les restaurants sont accessibles à pied. "", '1 779 expériences vécues']","['8,5']","12 Rue De La Poste, 74000 Annecy, France",45.90163038,6.12292528,https://www.booking.com/hotel/fr/hotel-des-alpes.fr.html?aid=304142
204,Hôtel du Commerce,"[""Situé dans le centre de Montauban, l'Hôtel du Commerce propose des chambres insonorisées dans un bâtiment rénové du XVIIIe siècle avec ascenseur. "", '662 expériences vécues']","['8,3']","9 Place Franklin Roosevelt, 82000 Montauban, France",44.01542573,1.35407299,https://www.booking.com/hotel/fr/hotel-du-commerce-montauban.fr.html?aid=304142
205,Hotel La Voile,"[""L'Hotel La Voile est idéalement situé à seulement 400\xa0mètres des plages et du port de Bormes, dans un environnement calme et paisible à proximité du village de La Favière. "", '893 expériences vécues']","['7,9']","165 Avenue Des Girelles - La Favière, 83230 Bormes-les-Mimosas, France",43.12549,6.3573,https://www.booking.com/hotel/fr/hotel-la-voile-fr.fr.html?aid=304142
206,"The Originals City, Hôtel Notre Dame, Rouen","['L’The Originals City, Hôtel Notre Dame, Rouen propose des hébergements dans le centre de Rouen, entre la cathédrale et la Seine, à 3 km du palais des sports Kindarena. ', '419 expériences vécues']","['7,5']","4 Rue De La Savonnerie, 76000 Rouen, France",49.4385349,1.09345078,https://www.booking.com/hotel/fr/hotel-notre-dame.fr.html?aid=304142
207,Hotel Restaurant Vesontio,"[""Situé à 5\xa0km du centre-ville de Besançon et du musée des Beaux-Arts, l'Hotel Restaurant Vesontio propose un restaurant climatisé et une salle de réunion. La connexion Wi-Fi est gratuite. "", '1 047 expériences vécues']","['8,5']","3 Chemin des Founottes, 25000 Besançon, France",47.25904854,6.00806236,https://www.booking.com/hotel/fr/hotel-restaurant-oxalys.fr.html?aid=304142
208,Hotel Roses,"['L’Hotel Roses vous propose 34\xa0chambres décorées sur le thème des roses. Les hébergements sont insonorisés, spacieux et lumineux. ', '1 412 expériences vécues']","['8,1']","7 rue de Zurich, 67000 Strasbourg, France",48.58160548,7.75644153,https://www.booking.com/hotel/fr/hotelauxtroisroses.fr.html?aid=304142
209,Hôtel La Casa Pairal,"['Situé à 250 mètres de la plage et du port de Collioure, l’Hôtel La Casa Pairal propose un jardin fleuri exotique et une piscine extérieure chauffée. ', '672 expériences vécues']","['8,7']","Impasse Des Palmiers, 66190 Collioure, France",42.52616733,3.08235571,https://www.booking.com/hotel/fr/hotelcasapairal.fr.html?aid=304142
210,Hôtel Danieli,"[""L'Hôtel Danieli est situé au cœur de la vieille ville d'Avignon, à 400\xa0mètres du Palais des Papes et à 10\xa0minutes à pied du pont d'Avignon. "", '2 028 expériences vécues']","['7,5']","17 Rue de la République, 84000 Avignon, France",43.94756619,4.80603039,https://www.booking.com/hotel/fr/hoteldanieli.fr.html?aid=304142
211,Hôtel De Brunville et La Table du Grand Luxembourg,"[""Situé à seulement 400 mètres de la cathédrale de Bayeux, l'Hôtel De Brunville et La Table du Grand Luxembourg propose un restaurant doté d'une cour avec jardin, au cœur de la ville médiévale. "", '627 expériences vécues']","['7,8']","9 Rue Genas-Duhomme, 14400 Bayeux, France",49.27815769,-0.70351392,https://www.booking.com/hotel/fr/hoteldebrunville.fr.html?aid=304142
212,ibis Le Havre Centre,"[""L'ibis Le Havre Centre est situé dans le centre-ville du Havre, à proximité de la gare SNCF, du port ferry et du centre du commerce international. Une connexion Wi-Fi gratuite est disponible. "", '2 604 expériences vécues']","['8,1']","Rue 129ème R. I. - Parking: 120 Rue Jules Siegfried, Perret, 76600 Le Havre, France",49.49164142,0.11876017,https://www.booking.com/hotel/fr/hotelibislehavre.fr.html?aid=304142
213,Best Western Plus Hotel Litteraire Gustave Flaubert,"['Situé dans le centre historique de Rouen, à 3 km du Kindarena, le Best Western Plus Hotel Litteraire Gustave Flaubert propose des hébergements à la décoration inspirée par l’œuvre littéraire de...', '1 788 expériences vécues']","['8,6']","33 rue du Vieux Palais / 15 rue de la Pie, 76000 Rouen, France",49.44306423,1.08660311,https://www.booking.com/hotel/fr/hotellitterairegustaveflaubert.fr.html?aid=304142
214,Hotel Art Deco Euralille,"[""Situé au cœur du quartier des affaires d’Euralille, l’Hotel Art Deco Euralille propose un bar à 1 km de la gare de Lille-Europe, à 20 minutes de la Grand-Place ainsi qu'à 1,7 km du grand palais de..."", '1 473 expériences vécues']","['7,9']","110, Avenue de la République, 59110 Lille, France",50.64602156,3.07587147,https://www.booking.com/hotel/fr/hotelsrtdecoromarinlille.fr.html?aid=304142
215,Best Western Plus Le Havre Centre Gare,"[""Situé dans le centre du Havre, à seulement 10 minutes de route de la plage, le Best Western Plus Le Havre Centre Gare est un hôtel design 4 étoiles doté d'une connexion Wi-Fi gratuite. "", '148 expériences vécues']","['8,5']","23, Cours De La République, 76600 Le Havre, France",49.49334357,0.12431771,https://www.booking.com/hotel/fr/hotelterminuslehavre.fr.html?aid=304142
216,Hotel West-End,"['Cet hôtel de caractère de luxe se situe en plein cœur de Paris, près de l’Avenue des Champs-Elysées. Il présente une décoration élégante et un mobilier unique. ', '243 expériences vécues']","['8,8']","7 rue Clément Marot, 8e arr., 75008 Paris, France",48.86713158,2.30390824,https://www.booking.com/hotel/fr/hotelwestend.fr.html?aid=304142
217,HPC Suites,"[""Doté d'une piscine extérieure commune avec terrasse et vue sur la mer, le HPC Suites est situé dans un parc de 4 000 m2 dans le centre de Cassis. "", '542 expériences vécues']","['9,2']","10 Avenue Augustin Isnard, 13260 Cassis, France",43.21644024,5.54174572,https://www.booking.com/hotel/fr/hpc-suites.fr.html?aid=304142
218,ibis Amiens Centre Cathedrale,"[""Doté d'un restaurant et d'une connexion Wi-Fi gratuite, l'ibis Amiens Centre Cathédrale est situé dans le centre d'Amiens. Les chambres possèdent une télévision à écran plat et un bureau. "", '1 513 expériences vécues']","['7,4']","4 Rue Du Marechal De Lattre De Tassigny, 80000 Amiens, France",49.891999,2.29197,https://www.booking.com/hotel/fr/ibis-amiens-centre-cathedrale.fr.html?aid=304142
219,ibis Avignon Sud,"[""L'hôtel ibis Avignon Sud bénéficie d'un emplacement idéal à 3 km du centre-ville. L'établissement se situe à quelques minutes du centre de conventions et du pont d'Avignon. "", '112 expériences vécues']","['7,9']","71 Chemin de la Cristole, 84918 Avignon, France",43.92607107,4.84903291,https://www.booking.com/hotel/fr/ibis-avignon-sud.fr.html?aid=304142
220,ibis Bayonne Centre,"[""Situé à 5 minutes à pied du centre de Bayonne, l'ibis Bayonne Centre se trouve sur les rives de l'Adour, à seulement 600 mètres de la gare ferroviaire, et propose une terrasse meublée. "", '1 190 expériences vécues']","['7,9']","46 Boulevard Alsace Lorraine, 64100 Bayonne, France",43.492713,-1.465659,https://www.booking.com/hotel/fr/ibis-bayonne.fr.html?aid=304142
221,ibis Besançon Centre Ville,"[""L'ibis Besançon Centre Ville se trouve dans la vieille ville de Besançon, à 500 mètres de la gare de Viotte et à 20 minutes de marche de la citadelle Vauban ainsi que du musée des beaux-arts. "", '1 293 expériences vécues']","['8,5']","21 rue Gambetta, 25000 Besançon, France",47.24045605,6.02599533,https://www.booking.com/hotel/fr/ibis-besancon-centre-ville.fr.html?aid=304142
222,ibis Besançon la City,"['L’ibis Besançon la City se trouve sur les rives du Doubs, dans le quartier d’affaires La City, à 10 minutes de marche du centre-ville de Besançon et de ses musées. ', '2 769 expériences vécues']","['7,8']","1 avenue Louise Michel, 25000 Besançon, France",47.2354914,6.01498839,https://www.booking.com/hotel/fr/ibis-besancon-la-city.fr.html?aid=304142
223,ibis budget Amiens Centre Gare,"[""L'ibis budget Amiens Centre Gare est situé dans le centre-ville d'Amiens, à 5 minutes à pied de la gare d'Amiens et à 15 minutes à pied de la cathédrale Notre-Dame d'Amiens. "", '2 345 expériences vécues']","['8,2']","15 Rue Dejean, 80000 Amiens, France",49.891591,2.313573,https://www.booking.com/hotel/fr/ibis-budget-amiens-centre-gare.fr.html?aid=304142
224,ibis budget Bayonne,"[""Situé à 2\xa0km du centre historique et de la gare de Bayonne, ainsi qu'à 8\xa0km des plages, l'ibis budget Bayonne dispose d'une réception ouverte 24h/24, ainsi que d'une connexion Wi-Fi et d'un parking..."", '4 650 expériences vécues']","['7,7']","6 avenue du Grand Basque, 64100 Bayonne, France",43.48908262,-1.45717809,https://www.booking.com/hotel/fr/ibis-budget-bayonne.fr.html?aid=304142
225,Ibis Budget Colmar Centre Gare,"[""L'ibis budget Colmar Centre Ville vous accueille à Colmar, dans le quartier du centre-ville, à 300 mètres de la Maison des Têtes et à 600 mètres de la collégiale Saint-Martin. "", '3 319 expériences vécues']","['7,3']","15 Rue Stanislas, 68000 Colmar, France",48.07969759,7.35236159,https://www.booking.com/hotel/fr/ibis-budget-colmar-centre-ville.fr.html?aid=304142
